inquiry_seed_count,inquiry_seed_prop,inquiry_seed_log,inquiry_narrow_count,inquiry_narrow_prop,inquiry_narrow_log,inquiry_full_count,inquiry_full_prop,inquiry_full_log,inquiry_full_nohands_count,inquiry_full_nohands_prop,inquiry_full_nohands_log,traditional_prop,progressive_prop,numwords,numpages,reading1314,math1314,reading1415,math1415,reading1516,math1516,reading1617,math1617,pocschool,pocschoolcount,povertyschool,povertyschoolcount,pocsd,povertysd,childpovertysd,students,age,state,cmo,cmoname,titlei,urban,primary,middle,high,otherlevel,level,expulsions,suspensions,incidents,lawreferrals,lepcount,disabledcount,approgram,teachersccd,teacherscrdc,certcount,certrate,geodistrict,numpdfs,ncessch,ethnicisolated99,ethnicisolated95,ethnicisolated90,ethnicisolated80,ethnicisolated70,collegesd,popdensity,unemployment,foreignborn,closerate,publicdensity,charterdensity,readlevel13,mathlevel13,readall13,mathall13,readlevel14,mathlevel14,readall14,mathall14,readlevel15,mathlevel15,readall15,mathall15,readingscore,mathscore,readpct,mathpct,read5,math5,read10,math10,read20,math20,read50,math50,cmonum,statenum,pctpdfs,teachers,lnage,lnstudents,lnteachers
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5193,13,,,10-14,LE5,19,10,17,14,96.460175,218,47.345131,107,.59619999,.19149999,.2476982,226,1,CT,1,Great Oaks Foundation,1,1,0,1,0,0,Middle,0,98,0,0,6,,,5,11,4,.36363637,900450,0,90021901782,1,1,1,1,1,17.870001,9203.8984,15.19,28.709999,.03846154,53,6,,,,,5,5,.12,.02,1,1,.19,.1,19,10,19,10,,,,,,,,,Great Oaks Foundation,CT,0,5,0,5.4205351,1.6094379
0,0,0,2,.00077429344,.13983114,4,.0015497869,.20486912,4,.0015497869,.20486912,.00038684718,0,2585,13,,,,,,,,,98.780487,162,0,0,.3766,.055999998,.12250696,164,1,CT,0,None,,1,1,0,0,0,Primary,0,0,0,0,15,,,,8,6,.75,904320,0,90022001807,1,1,1,1,1,47.279999,3385.094,7.96,33.27,.03846154,53,6,,,,,,,,,,,,,,,,,,,,,,,,,None,CT,0,8,0,5.0998664,2.0794415
0,0,0,3,.000068687608,.12974752,9,.00020608642,.21550827,7,.0001602821,.19462253,.00043501155,.00013737836,43679,129,98,98,98,96,GE99,98,GE99,97,39.711933,386,3.7037036,36,.26359999,.080699995,.15555052,972,17,DE,1,None,0,1,0,0,1,0,High,2,4,2,2,0,,Yes,203,49,49,1,1001300,0,100000400012,1,1,1,1,1,39.130001,2078.2739,6.6700001,10.55,.03846154,53,6,1,1,.98000002,.98000002,1,1,.98000002,.95999998,1,1,.99000001,.98000002,99,98,99,98,,,,,,,,,None,DE,0,203,2.8332133,6.8793559,5.3132062
0,0,0,2,.00016246954,.1166482,4,.00032499188,.17088948,3,.00024372411,.14719492,.00064982538,.00048756704,12312,27,58,63,20,23,22,18,16,14,100,443,99.3228,440,.31940001,.0561,.12577833,443,17,DE,0,None,1,1,1,0,0,0,Primary,0,180,37,0,12,65,,35,36,4,.11111111,1001240,0,100000600017,1,1,1,1,1,42.869999,2875.9751,7.1199999,8.3400002,.03846154,53,6,1,1,.57999998,.63,1,1,.2,.23,1,1,.22,.18000001,22,18,22,18,,,,,,,,,None,DE,0,35,2.8332133,6.0935698,3.5553482
2,.000052212505,.10410095,4,.00010443046,.15250589,14,.00036560206,.2566137,12,.00031335684,.24305233,.00010441956,.00002610557,38307,78,68,67,62,37,59,40,61,38,71.223022,297,46.043167,192,.45279998,.1244,.23647813,417,17,DE,0,None,1,1,1,0,0,0,Primary,0,47,0,0,4,79,,68,26,26,1,1000190,0,100000700070,1,1,1,1,1,24.6,489.93069,8.6400003,6.3899999,0,20,1,1,1,.68000001,.67000002,1,1,.62,.37,1,1,.58999997,.40000001,59,40,59,40,,,,,,,,,None,DE,0,68,2.8332133,6.0330863,4.2195077
0,0,0,2,.00014766687,.11547688,17,.0012560957,.30383515,17,.0012560957,.30383515,.00066440279,.00022150029,13546,51,97,96,96,74,96,79,96,87,21.792261,107,12.627292,62,.1693,.086999997,.18880849,491,15,DE,0,None,1,0,0,1,0,0,Middle,0,3,0,0,6,56,No,57,35,35,1,1000680,0,100001100091,1,1,1,1,1,21.43,244.15469,6.9899998,7.6599998,.037037037,28,3,1,1,.97000003,.95999998,1,1,.95999998,.74000001,1,1,.95999998,.79000002,96,79,96,79,,,,,,,,,None,DE,0,57,2.7080503,6.196444,4.0430512
0,0,0,7,.00042602397,.21422248,17,.0010352597,.29778257,13,.0007914764,.2718839,.0008518406,.00024338302,16438,45,70-74,75-79,45,40,46,28,32,26,99.817848,548,71.584702,393,.39099997,.088,.15584955,549,14,DE,0,None,1,1,1,0,0,0,Primary,0,214,0,0,6,93,,28,33,29,.87878788,1000200,0,100001400106,1,1,1,1,1,35.470001,2594.2771,7.3200002,13.4,.037037037,28,3,5,5,.72000003,.76999998,1,1,.44999999,.40000001,1,1,.46000001,.28,46,28,46,28,,,,,,,,,None,DE,0,28,2.6390574,6.3080983,3.3322046
0,0,0,4,.00011808467,.15430257,7,.00020666036,.19936462,7,.00020666036,.19936462,.00044276522,.00032475201,33878,74,98,96,93,84,93,85,93,85,35.093456,751,7.9439254,170,.39099997,.088,.15584955,2140,14,DE,0,None,1,0,0,0,0,1,Other,0,29,0,0,76,312,Yes,172,128.10001,128.10001,1,1000200,0,100001500112,1,1,1,1,1,35.470001,2594.2771,7.3200002,13.4,.037037037,28,3,1,1,.98000002,.95999998,1,1,.93000001,.83999997,1,1,.93000001,.85000002,93,85,93,85,,,,,,,,,None,DE,0,172,2.6390574,7.668561,5.1474943
0,0,0,1,.000035282079,.067610033,2,.000070566653,.10715973,2,.000070566653,.10715973,.00059977418,.00021172236,28344,36,90-94,85-89,50-54,25-29,60-64,25-29,70-74,35-39,15.780142,89,6.7375889,38,.26359999,.080699995,.15555052,564,12,DE,0,None,1,0,0,0,1,0,High,0,24,1,6,2,74,Yes,29,30,22,.73333335,1001300,0,100001600143,1,1,1,1,1,39.130001,2078.2739,6.6700001,10.55,.065217391,47,1,5,5,.92000002,.87,5,5,.51999998,.27000001,5,5,.62,.27000001,60-64,25-29,,,62,27,,,,,,,None,DE,0,29,2.4849067,6.3350544,3.3672957
0,0,0,4,.00020238818,.16270725,18,.00091139239,.29769146,9,.00045548863,.23278742,.00025293403,.00030358226,19768,73,60-64,55-59,35-39,25-29,45-49,50-54,55-59,50-54,90.84507,258,98.943665,281,.45279998,.1244,.23647813,284,12,DE,0,None,1,1,1,0,0,0,Primary,0,44,0,0,20,28,,21.6,22,22,1,1000190,0,100001700144,1,1,1,1,1,24.6,489.93069,8.6400003,6.3899999,.052631579,20,1,5,5,.62,.56999999,5,5,.37,.27000001,5,5,.47,.51999998,45-49,50-54,,,47,52,,,,,,,None,DE,0,21.6,2.4849067,5.6489744,3.0726933
1,.000074643576,.072941467,2,.0001492983,.1156104,4,.00029864119,.16936883,4,.00029864119,.16936883,0,.000074643576,13398,49,76,65,66,43,74,55,64,52,37.826088,261,19.42029,134,.2969,.081699997,.12856664,690,13,DE,0,None,1,0,1,0,0,0,Primary,2,38,8,16,2,53,,84,33,32,.969697,1001620,0,100001800122,1,1,1,1,1,18.18,214.17909,7.46,5.1799998,0,34,6,1,1,.75999999,.64999998,1,1,.66000003,.43000001,1,1,.74000001,.55000001,74,55,74,55,,,,,,,,,None,DE,0,84,2.5649493,6.5366917,4.4308167
1,9.9597628e-06,.060184922,11,.0001095683,.21576256,23,.00022912474,.27595085,20,.00019923295,.26435563,.00015935462,.0003586729,100405,283,88,86,75,71,76,76,77,65,40.769989,413,5.9230008,60,.2626,.0222,.051932171,1013,13,DE,0,None,1,0,0,0,0,1,Other,0,29,0,6,22,181,Yes,60,54,54,1,1000080,0,100001900123,1,1,1,1,1,37.560001,456.97351,5.3200002,6.71,0,34,6,1,1,.88,.86000001,1,1,.75,.70999998,1,1,.75999999,.75999999,76,76,76,76,,,,,,,,,None,DE,0,60,2.5649493,6.9206715,4.0943446
0,0,0,1,.000067613255,.072190002,5,.00033813485,.18661238,3,.00020285347,.14438102,.0004056521,.00054112554,14791,32,72,68,37,29,38,27,40,34,93.181816,738,51.010101,404,.4903,.087200001,.16194218,792,9,DE,0,None,1,0,1,0,0,0,Primary,0,357,84,2,21,90,,60,45,42,.93333334,1000230,0,100002400256,1,1,1,1,1,21.709999,1105.743,7.1599998,10.81,0,34,6,1,1,.72000003,.68000001,1,1,.37,.28999999,1,1,.38,.27000001,38,27,38,27,,,,,,,,,None,DE,0,60,2.1972246,6.6745615,4.0943446
0,0,0,7,.000079326404,.18260178,37,.00041943457,.31943616,29,.00032871618,.29867521,.00031729124,.00056677131,88250,75,91,96,78,70,79,69,75,67,38.501293,447,17.398794,202,.26359999,.080699995,.15555052,1161,9,DE,1,Green Apple School Management,1,0,1,0,0,0,Primary,0,45,25,2,4,134,,82,84,70,.83333331,1001300,0,100002600259,1,1,1,1,1,39.130001,2078.2739,6.6700001,10.55,0,34,6,1,1,.91000003,.95999998,1,1,.77999997,.69999999,1,1,.79000002,.69,79,69,79,69,,,,,,,,,Green Apple School Management,DE,0,82,2.1972246,7.0570369,4.4067192
0,0,0,0,0,0,0,0,0,0,0,0,.00044145237,.00044164734,9061,32,48,32,18,13,10-14,6-9,10-14,LE5,98.214287,220,64.285713,144,.39099997,.088,.15584955,224,7,DE,0,None,1,1,0,1,0,0,Middle,5,130,124,0,2,,,18,11,7,.63636363,1000200,0,100004800338,1,1,1,1,1,35.470001,2594.2771,7.3200002,13.4,0,15,1,1,1,.47999999,.31999999,1,1,.18000001,.13,5,5,.12,.07,10-14,6-9,,,12,7,,,,,,,None,DE,0,18,1.9459101,5.4116459,2.8903718
0,0,0,0,0,0,0,0,0,0,0,0,.00067332509,0,8912,38,65-69,55-59,20-24,6-9,35-39,10-14,11-19,LE10,49.834984,151,32.343235,98,.4903,.087200001,.16194218,303,4,DE,0,None,1,0,0,0,1,0,High,6,4,0,0,10,75,No,29,26,22,.84615386,1000230,0,100004900341,1,1,1,1,1,21.709999,1105.743,7.1599998,10.81,0,19,3,5,5,.67000002,.56999999,5,5,.22,.07,5,5,.37,.12,35-39,10-14,,,37,12,,,,,,,None,DE,0,29,1.3862944,5.7137327,3.3672957
1,.000069720423,.072421476,3,.00020919043,.14484505,3,.00020919043,.14484505,3,.00020919043,.14484505,0,0,14344,138,79,67,51,41,51,43,51,43,73.622704,441,30.217028,181,.39099997,.088,.15584955,599,4,DE,0,None,1,0,1,0,0,0,Primary,6,81,29,0,187,77,,36,44,44,1,1000200,0,100005000342,1,1,1,1,1,35.470001,2594.2771,7.3200002,13.4,0,19,3,1,1,.79000002,.67000002,1,1,.50999999,.41,1,1,.50999999,.43000001,51,43,51,43,,,,,,,,,None,DE,0,36,1.3862944,6.3952618,3.583519
0,0,0,0,0,0,0,0,0,0,0,0,.00050658564,.00030401297,9870,57,35-39,26,15-19,6-9,10-14,6-9,15-19,8,41.037735,87,31.132076,66,.26359999,.080699995,.15555052,212,4,DE,0,None,1,0,1,0,0,0,Primary,0,61,0,0,0,149,,19,21,20,.95238096,1001300,0,100005200346,1,1,1,1,1,39.130001,2078.2739,6.6700001,10.55,.06666667,16,4,5,1,.37,.25999999,5,5,.17,.07,5,5,.12,.07,10-14,6-9,,,12,7,,,,,,,None,DE,0,19,1.3862944,5.3565865,2.9444389
0,0,0,6,.00040474907,.20261449,19,.0012827438,.3119517,16,.0010799865,.29502204,.00033715443,.00040474907,14830,44,,,,,,,11-19,20-29,94.0625,301,73.125,234,.39099997,.088,.15584955,320,1,DE,0,None,0,1,1,0,0,0,Primary,2,119,11,0,145,,,15.55,14,11,.78571427,1000200,0,100005300359,1,1,1,1,1,35.470001,2594.2771,7.3200002,13.4,.06666667,16,4,,,,,,,,,,,,,,,,,,,,,,,,,None,DE,0,15.55,0,5.768321,2.7440608
0,0,0,2,.000052301257,.10411771,149,.0039113769,.47504026,149,.0039113769,.47504026,.00018304482,.00036622371,38242,81,,,55-59,40-44,50-54,35-39,67,47,33.770493,103,8.852459,27,.39099997,.088,.15584955,305,1,DE,0,None,0,1,1,0,0,0,Primary,0,28,0,0,13,51,,13.6,24,22,.91666669,1000200,0,100005400362,1,1,1,1,1,35.470001,2594.2771,7.3200002,13.4,.06666667,16,4,,,,,5,5,.56999999,.41999999,5,5,.51999998,.37,50-54,35-39,,,52,37,,,,,,,None,DE,0,13.6,0,5.7203116,2.6100698
0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,1,,,,,,,65-69,20-24,88.038277,184,33.014355,69,.45279998,.1244,.23647813,209,1,DE,0,None,0,1,0,0,1,0,High,8,40,3,6,4,25,No,4,10,9,.89999998,1000190,1,100005500363,1,1,1,1,1,24.6,489.93069,8.6400003,6.3899999,0,17,1,,,,,,,,,,,,,,,,,,,,,,,,,None,DE,1,4,0,5.3423343,1.3862944
2,.00013304064,.11422458,9,.00059896178,.23941524,24,.001598721,.33472061,21,.0013986015,.32142094,.00026604588,.00099846907,15035,36,,,,,,,30-39,11-19,67.811157,158,38.197426,89,.39099997,.088,.15584955,233,1,DE,0,None,,1,0,0,0,1,Other,2,21,1,0,5,51,No,,14,14,1,1000200,0,100005600369,1,1,1,1,1,35.470001,2594.2771,7.3200002,13.4,.025641026,41,9,,,,,,,,,,,,,,,,,,,,,,,,,None,DE,0,14,0,5.4510384,2.6390574
0,0,0,2,.00014975664,.1156477,4,.00029955816,.16942351,4,.00029955816,.16942351,.00014973422,.00014975664,13357,45,,,,,45-49,25-29,40-44,20-24,85.042732,199,45.299145,106,.26359999,.080699995,.15555052,234,1,DE,0,None,,1,0,0,1,0,High,0,179,3,11,8,27,No,,14,13,.9285714,1001300,0,100005900372,1,1,1,1,1,39.130001,2078.2739,6.6700001,10.55,.025641026,41,9,,,,,,,,,5,5,.47,.27000001,45-49,25-29,,,47,27,,,,,,,None,DE,0,14,0,5.4553213,2.6390574
0,0,0,0,0,0,5,.00020098078,.17702091,3,.00012057878,.13696098,.00012056424,.00028135048,24883,58,,,,,25-29,15-19,26,23,90.56604,192,54.71698,116,.39099997,.088,.15584955,212,1,DE,1,Great Oaks Foundation,,1,0,0,0,1,Other,0,31,0,0,6,11,,,8,7,.875,1000200,0,100006200373,1,1,1,1,1,35.470001,2594.2771,7.3200002,13.4,.025641026,41,9,,,,,,,,,5,5,.27000001,.17,25-29,15-19,,,27,17,,,,,,,Great Oaks Foundation,DE,0,8,0,5.3565865,2.0794415
2,.000043305041,.10228795,3,.000064958971,.12907328,10,.00021656272,.22326323,10,.00021656272,.22326323,.00021653927,.00017323517,46184,104,55-59,65-69,30-34,LE10,20-24,LE5,10-14,LE5,100,387,83.462532,323,.59630001,.1409,.28425038,387,17,DC,0,Cesar Chavez PCS for Public Policy,1,1,0,0,1,0,High,,,,,,,,36,,,,1100030,0,110000500219,1,1,1,1,1,55.360001,10794.86,8.7299995,14.04,.025641026,41,9,5,5,.56999999,.67000002,5,10,.31999999,.050000001,5,5,.22,.02,20-24,LE5,,,22,2,,,,,,,Cesar Chavez PCS for Public Policy,DC,0,36,2.8332133,5.9584246,3.583519
2,.000043305041,.10228795,3,.000064958971,.12907328,10,.00021656272,.22326323,10,.00021656272,.22326323,.00021653927,.00017323517,46184,104,40,48,6,5,13,7,13,5,100,302,54.966888,166,.59630001,.1409,.28425038,302,10,DC,1,Cesar Chavez PCS for Public Policy,1,1,0,1,0,0,Middle,,,,,,,,23,,,,1100030,0,110000500328,1,1,1,1,1,55.360001,10794.86,8.7299995,14.04,.025641026,41,9,1,1,.40000001,.47999999,1,1,.059999999,.050000001,1,1,.13,.07,13,7,13,7,,,,,,,,,Cesar Chavez PCS for Public Policy,DC,0,23,2.3025851,5.7104268,3.1354942
2,.000043305041,.10228795,3,.000064958971,.12907328,10,.00021656272,.22326323,10,.00021656272,.22326323,.00021653927,.00017323517,46184,104,54,67,13,14,15,7,16,7,100,357,84.593834,302,.59630001,.1409,.28425038,357,9,DC,1,Cesar Chavez PCS for Public Policy,1,1,0,1,0,0,Middle,,,,,,,,33,,,,1100030,0,110000500377,1,1,1,1,1,55.360001,10794.86,8.7299995,14.04,.025641026,41,9,1,1,.54000002,.67000002,1,1,.13,.14,1,1,.15000001,.07,15,7,15,7,,,,,,,,,Cesar Chavez PCS for Public Policy,DC,0,33,2.1972246,5.8777356,3.4965076
2,.000043305041,.10228795,3,.000064958971,.12907328,10,.00021656272,.22326323,10,.00021656272,.22326323,.00021653927,.00017323517,46184,104,50-54,70-74,6-9,LE5,20-24,LE5,15-19,LE5,100,374,72.459892,271,.59630001,.1409,.28425038,374,3,DC,0,Cesar Chavez PCS for Public Policy,1,1,0,0,1,0,High,,,,,,,,33,,,,1100030,0,110000500456,1,1,1,1,1,55.360001,10794.86,8.7299995,14.04,0,10,2,5,5,.51999998,.72000003,5,5,.07,.02,5,5,.22,.02,20-24,LE5,,,22,2,,,,,,,Cesar Chavez PCS for Public Policy,DC,0,33,1.0986123,5.9242558,3.4965076
0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,2,45-49,45-49,8,LE1,10-14,LE5,10-14,LE5,100,810,94.938271,769,.59630001,.1409,.28425038,810,10,DC,0,Friendship Public Charter Schools,1,1,0,0,1,0,High,2,117,49,10,4,180,Yes,66.199997,73,73,1,1100030,0,110000800338,1,1,1,1,1,55.360001,10794.86,8.7299995,14.04,0,10,2,5,5,.47,.44,1,,.079999998,,5,5,.12,.02,10-14,LE5,,,12,2,,,,,,,Friendship Public Charter Schools,DC,0,66.199997,2.3025851,6.6970344,4.1926804
0,0,0,0,0,0,1,.0030395137,.11958942,1,.0030395137,.11958942,0,0,330,2,53,57,21,26,6-9,15-19,12,15-19,100,546,93.956047,513,.59630001,.1409,.28425038,546,9,DC,0,None,1,1,1,0,0,0,Primary,0,92,35,2,0,60,,38.5,46,46,1,1100030,0,110000800382,1,1,1,1,1,55.360001,10794.86,8.7299995,14.04,.0625,17,1,1,1,.52999997,.56999999,1,1,.20999999,.25999999,5,5,.07,.17,6-9,15-19,,,7,17,,,,,,,None,DC,0,38.5,2.1972246,6.302619,3.6506581
0,0,0,1,.0022026431,.11329457,2,.004415011,.17963238,1,.0022026431,.11329457,0,.0022026431,455,2,39,49,8,2,14,7,17,7,100,543,56.721916,308,.59630001,.1409,.28425038,543,6,DC,0,None,1,1,0,0,0,1,Other,2,129,26,11,2,63,,39.700001,20,20,1,1100030,0,110000800422,1,1,1,1,1,55.360001,10794.86,8.7299995,14.04,.03846154,27,4,1,1,.38999999,.49000001,1,1,.079999998,.02,1,1,.14,.07,14,7,14,7,,,,,,,,,None,DC,0,39.700001,1.7917595,6.2971091,3.6813512
0,0,0,0,0,0,0,0,0,0,0,0,.0029411765,0,340,2,41,48,15,12,25-29,25-29,22,23,99.46524,186,98.395721,184,.59630001,.1409,.28425038,187,2,DC,0,Friendship Public Charter Schools,1,1,0,1,0,0,Middle,0,43,34,0,0,42,,7,17,17,1,1100030,0,110000800478,1,1,1,1,1,55.360001,10794.86,8.7299995,14.04,.03846154,27,4,1,1,.41,.47999999,1,1,.15000001,.12,5,5,.27000001,.27000001,25-29,25-29,,,27,27,,,,,,,Friendship Public Charter Schools,DC,0,7,.69314718,5.2311087,1.9459101
0,0,0,0,0,0,0,0,0,0,0,0,.0029411765,0,340,2,20-29,11-19,20-29,LE10,20-24,30-34,20-24,30-34,100,408,99.264709,405,.59630001,.1409,.28425038,408,2,DC,0,Friendship Public Charter Schools,1,1,1,0,0,0,Primary,0,94,7,0,11,27,,30.4,30,30,1,1100030,0,110000800479,1,1,1,1,1,55.360001,10794.86,8.7299995,14.04,.03846154,27,4,10,10,.25,.15000001,10,10,.25,.050000001,5,5,.22,.31999999,20-24,30-34,,,22,32,,,,,,,Friendship Public Charter Schools,DC,0,30.4,.69314718,6.0112672,3.4144425
0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,2,45-49,55-59,LE5,20-24,20-24,35-39,30-34,50-54,99.734039,375,99.202126,373,.59630001,.1409,.28425038,376,2,DC,1,Friendship Public Charter Schools,1,1,1,0,0,0,Primary,0,6,6,0,4,28,,31,35,35,1,1100030,0,110000800480,1,1,1,1,1,55.360001,10794.86,8.7299995,14.04,.06378492,245,125,5,5,.47,.56999999,5,5,.02,.22,5,5,.22,.37,20-24,35-39,,,22,37,,,,,,,Friendship Public Charter Schools,DC,0,31,.69314718,5.9295893,3.4339871
0,0,0,0,0,0,0,0,0,0,0,0,0,.0078534028,383,2,47,58,15-19,15-19,25-29,25-29,25-29,15-19,100,179,98.32402,176,.59630001,.1409,.28425038,179,2,DC,0,Friendship Public Charter Schools,1,1,0,1,0,0,Middle,0,33,6,0,2,42,,10.6,18,18,1,1100030,0,110000800481,1,1,1,1,1,55.360001,10794.86,8.7299995,14.04,.06378492,245,125,1,1,.47,.57999998,5,5,.17,.17,5,5,.27000001,.27000001,25-29,25-29,,,27,27,,,,,,,Friendship Public Charter Schools,DC,0,10.6,.69314718,5.187386,2.3608541
0,0,0,0,0,0,0,0,0,0,0,0,0,.0078534028,383,2,30-39,30-39,20-29,30-39,11-19,11-19,20-29,11-19,99.644127,280,98.932381,278,.59630001,.1409,.28425038,281,2,DC,0,Friendship Public Charter Schools,1,1,1,0,0,0,Primary,0,10,9,0,13,21,,21,28,28,1,1100030,0,110000800482,1,1,1,1,1,55.360001,10794.86,8.7299995,14.04,.06378492,245,125,10,10,.34999999,.34999999,10,10,.25,.34999999,10,10,.15000001,.15000001,11-19,11-19,,,,,15,15,,,,,Friendship Public Charter Schools,DC,0,21,.69314718,5.6383548,3.0445225
0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,2,52,69,14,30,23,29,26,33,100,334,99.101799,331,.59630001,.1409,.28425038,334,2,DC,1,Friendship Public Charter Schools,1,1,0,1,0,0,Middle,0,17,2,2,0,60,,13.5,22,22,1,1100030,0,110000800483,1,1,1,1,1,55.360001,10794.86,8.7299995,14.04,.06378492,245,125,1,1,.51999998,.69,1,1,.14,.30000001,1,1,.23,.28999999,23,29,23,29,,,,,,,,,Friendship Public Charter Schools,DC,0,13.5,.69314718,5.811141,2.6026897
0,0,0,0,0,0,4,.00020423793,.16285704,1,.000051051666,.070137627,.00030629436,.00025531047,19589,28,,,,,40-44,25-29,45-49,25-29,74.242424,98,0,0,.59630001,.1409,.28425038,132,1,DC,1,Friendship Public Charter Schools,,1,1,0,0,0,Primary,0,0,0,0,4,19,,,5,5,1,1100030,0,110000800495,1,1,1,1,1,55.360001,10794.86,8.7299995,14.04,.06378492,245,125,,,,,,,,,5,5,.41999999,.27000001,40-44,25-29,,,42,27,,,,,,,Friendship Public Charter Schools,DC,0,5,0,4.882802,1.6094379
1,.000026986183,.065887354,3,.00008096292,.13177538,14,.00037792895,.2574226,10,.0002699201,.22793747,.00043179057,.00043190713,37057,61,,,,,15-19,20-24,10-14,25-29,99.768517,431,95.138885,411,.59630001,.1409,.28425038,432,1,DC,0,Friendship Public Charter Schools,,1,1,0,0,0,Primary,0,35,20,0,37,48,,,37,37,1,1100030,0,110000800497,1,1,1,1,1,55.360001,10794.86,8.7299995,14.04,.06378492,245,125,,,,,,,,,5,5,.17,.22,15-19,20-24,,,17,22,,,,,,,Friendship Public Charter Schools,DC,0,37,0,6.0684257,3.6109178
1,.00046296295,.090278655,1,.00046296295,.090278655,2,.00092635478,.14309691,1,.00046296295,.090278655,.00046274872,.0013895322,2161,10,60-64,65-69,35-39,30-34,45-49,25-29,35-39,30-34,81.428574,285,52.285713,183,.59630001,.1409,.28425038,350,17,DC,1,None,1,1,1,0,0,0,Primary,0,0,0,0,58,,,33.099998,35,6,.17142858,1100030,0,110000900223,1,1,1,1,1,55.360001,10794.86,8.7299995,14.04,.06378492,245,125,5,5,.62,.67000002,5,5,.37,.31999999,5,5,.47,.27000001,45-49,25-29,,,47,27,,,,,,,None,DC,0,33.099998,2.8332133,5.857933,3.4995332
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2705,6,40,46,8,3,20-24,15-19,15-19,10-14,97.523216,315,69.349846,224,.59630001,.1409,.28425038,323,17,DC,1,AppleTree Institute for Education Innovations,1,1,1,0,0,0,Primary,0,69,0,0,9,37,,75,20,0,0,1100030,0,110001100225,1,1,1,1,1,55.360001,10794.86,8.7299995,14.04,.06378492,245,125,1,1,.40000001,.46000001,1,1,.079999998,.029999999,5,5,.22,.17,20-24,15-19,,,22,17,,,,,,,AppleTree Institute for Education Innovations,DC,0,75,2.8332133,5.7776523,4.3174882
0,0,0,2,.000087554174,.10946278,3,.00013133702,.13812725,2,.000087554174,.10946278,.00021886628,.00035026271,22845,79,45-49,35-39,20-24,15-19,6-9,15-19,6-9,10-14,100,296,98.986488,293,.59630001,.1409,.28425038,296,7,DC,0,None,1,1,1,0,0,0,Primary,0,46,14,0,4,,,29,28,28,1,1100030,0,110001200401,1,1,1,1,1,55.360001,10794.86,8.7299995,14.04,.06378492,245,125,5,5,.47,.37,5,5,.22,.17,5,5,.07,.17,6-9,15-19,,,7,17,,,,,,,None,DC,0,29,1.9459101,5.6903596,3.3672957
0,0,0,1,.000046264169,.06944567,9,.00041653169,.23070209,5,.00023136365,.17951779,.00037009621,.00013879893,21616,94,50-59,60-69,20-29,LE10,20-29,LE10,15-19,6-9,100,281,98.932381,278,.59630001,.1409,.28425038,281,17,DC,0,IDEA Public Schools,1,1,0,0,1,0,High,6,122,6,0,6,59,Yes,23,32,32,1,1100030,0,110001300227,1,1,1,1,1,55.360001,10794.86,8.7299995,14.04,.06378492,245,125,10,10,.55000001,.64999998,10,10,.25,.050000001,10,10,.25,.050000001,20-29,LE10,,,,,25,5,,,,,IDEA Public Schools,DC,0,23,2.8332133,5.6383548,3.1354942
0,0,0,1,.0022172949,.11341748,1,.0022172949,.11341748,1,.0022172949,.11341748,.0022123894,0,452,1,20-29,11-19,LE10,LE10,LE10,LE10,LE10,LE10,99.555557,224,98.666664,222,.59630001,.1409,.28425038,225,8,DC,1,Maya Angelou Public Charter Schools - See Forever Foundation,1,1,0,0,1,0,High,5,53,47,2,0,88,No,26.700001,23,1,.043478262,1100030,0,110001400391,1,1,1,1,1,55.360001,10794.86,8.7299995,14.04,.06378492,245,125,10,10,.25,.15000001,10,10,.050000001,.050000001,10,10,.050000001,.050000001,LE10,LE10,,,,,5,5,,,,,Maya Angelou Public Charter Schools - See Forever Foundation,DC,0,26.700001,2.0794415,5.4161005,3.2846637
2,.00010215026,.11117068,8,.00040872631,.22234824,22,.0011248019,.31731948,16,.00081778684,.28671902,.00035748939,.00010214504,19581,37,46,51,11,10,17,13,19,11,99.171272,718,77.624306,562,.59630001,.1409,.28425038,724,16,DC,0,None,1,1,1,0,0,0,Primary,0,100,31,0,176,68,,48,56,0,0,1100030,0,110001500229,1,1,1,1,1,55.360001,10794.86,8.7299995,14.04,.06378492,245,125,1,1,.46000001,.50999999,1,1,.11,.1,1,1,.17,.13,17,13,17,13,,,,,,,,,None,DC,0,48,2.7725887,6.5847912,3.871201
0,0,0,5,.000048429902,.15520015,35,.00033909144,.3104068,20,.00019373838,.26371524,.00029058222,.00027124162,103247,117,,,,,,,,,95.555557,43,97.777779,44,.59630001,.1409,.28425038,45,9,DC,0,None,0,1,1,0,0,0,Primary,,,0,,49,,,4.5,6,6,1,1100030,0,110001600333,1,1,1,1,1,55.360001,10794.86,8.7299995,14.04,.06378492,245,125,,,,,,,,,,,,,,,,,,,,,,,,,None,DC,0,4.5,2.1972246,3.8066626,1.5040774
